timestamp,session_time_ms,packet_type,lsn,idx,angle_raw_deg,angle_corr_deg,dist_mm,dist_m,intensity,checksum_ok
12:31:38.098,0.2,DATA,40,0,177.39,177.39,0,0.0,0,True
12:31:38.098,0.2,DATA,40,1,178.07,178.07,0,0.0,0,True
12:31:38.098,0.2,DATA,40,2,178.74,178.74,0,0.0,0,True
12:31:38.098,0.2,DATA,40,3,179.42,179.42,0,0.0,0,True
12:31:38.098,0.2,DATA,40,4,180.09,175.67,346,0.086,1,True
12:31:38.098,0.2,DATA,40,5,180.77,176.32,349,0.087,0,True
12:31:38.098,0.2,DATA,40,6,181.45,181.45,0,0.0,0,True
12:31:38.098,0.2,DATA,40,7,182.12,182.12,0,0.0,0,True
12:31:38.098,0.2,DATA,40,8,182.8,182.8,0,0.0,0,True
12:31:38.098,0.2,DATA,40,9,183.47,183.47,0,0.0,0,True
12:31:38.098,0.2,DATA,40,10,184.15,184.15,0,0.0,0,True
12:31:38.098,0.2,DATA,40,11,184.83,184.83,0,0.0,0,True
12:31:38.098,0.2,DATA,40,12,185.5,185.5,0,0.0,0,True
12:31:38.098,0.2,DATA,40,13,186.18,186.18,0,0.0,0,True
12:31:38.098,0.2,DATA,40,14,186.85,186.85,0,0.0,0,True
12:31:38.098,0.2,DATA,40,15,187.53,187.53,0,0.0,0,True
12:31:38.098,0.2,DATA,40,16,188.2,188.2,0,0.0,0,True
12:31:38.098,0.2,DATA,40,17,188.88,188.88,0,0.0,0,True
12:31:38.098,0.2,DATA,40,18,189.56,189.56,0,0.0,0,True
12:31:38.098,0.2,DATA,40,19,190.23,190.23,0,0.0,0,True
12:31:38.098,0.2,DATA,40,20,190.91,188.32,229,0.057,1,True
12:31:38.098,0.2,DATA,40,21,191.58,188.81,237,0.059,1,True
12:31:38.098,0.2,DATA,40,22,192.26,190.79,190,0.048,1,True
12:31:38.098,0.2,DATA,40,23,192.94,191.2,198,0.05,1,True
12:31:38.098,0.2,DATA,40,24,193.61,191.75,202,0.051,0,True
12:31:38.098,0.2,DATA,40,25,194.29,194.29,0,0.0,0,True
12:31:38.098,0.2,DATA,40,26,194.96,195.03,154,0.038,1,True
12:31:38.098,0.2,DATA,40,27,195.64,195.6,156,0.039,0,True
12:31:38.098,0.2,DATA,40,28,196.32,196.28,156,0.039,0,True
12:31:38.098,0.2,DATA,40,29,196.99,196.9,157,0.039,0,True
12:31:38.098,0.2,DATA,40,30,197.67,197.53,158,0.04,0,True
12:31:38.098,0.2,DATA,40,31,198.34,198.11,160,0.04,0,True
12:31:38.098,0.2,DATA,40,32,199.02,198.69,162,0.041,0,True
12:31:38.098,0.2,DATA,40,33,199.69,199.69,0,0.0,0,True
12:31:38.098,0.2,DATA,40,34,200.37,200.37,0,0.0,0,True
12:31:38.098,0.2,DATA,40,35,201.05,201.05,0,0.0,0,True
12:31:38.098,0.2,DATA,40,36,201.72,201.72,0,0.0,0,True
12:31:38.098,0.2,DATA,40,37,202.4,202.4,0,0.0,0,True
12:31:38.098,0.2,DATA,40,38,203.07,203.07,0,0.0,0,True
12:31:38.098,0.2,DATA,40,39,203.75,203.75,0,0.0,0,True
12:31:38.098,0.6,DATA,40,0,204.36,204.36,0,0.0,0,True
12:31:38.098,0.6,DATA,40,1,205.03,205.03,0,0.0,0,True
12:31:38.098,0.6,DATA,40,2,205.71,205.71,0,0.0,0,True
12:31:38.098,0.6,DATA,40,3,206.38,206.38,0,0.0,0,True
12:31:38.098,0.6,DATA,40,4,207.06,207.06,0,0.0,0,True
12:31:38.098,0.6,DATA,40,5,207.73,207.73,0,0.0,0,True
12:31:38.098,0.6,DATA,40,6,208.41,208.41,0,0.0,0,True
12:31:38.098,0.6,DATA,40,7,209.08,209.08,0,0.0,0,True
12:31:38.098,0.6,DATA,40,8,209.76,209.76,0,0.0,0,True
12:31:38.098,0.6,DATA,40,9,210.44,210.44,0,0.0,0,True
12:31:38.098,0.6,DATA,40,10,211.11,211.11,0,0.0,0,True
12:31:38.098,0.6,DATA,40,11,211.79,211.79,0,0.0,0,True
12:31:38.098,0.6,DATA,40,12,212.46,204.94,2621,0.655,1,True
12:31:38.098,0.6,DATA,40,13,213.14,213.14,0,0.0,0,True
12:31:38.098,0.6,DATA,40,14,213.81,213.81,0,0.0,0,True
12:31:38.098,0.6,DATA,40,15,214.49,214.49,0,0.0,0,True
12:31:38.098,0.6,DATA,40,16,215.16,215.16,0,0.0,0,True
12:31:38.098,0.6,DATA,40,17,215.84,215.84,0,0.0,0,True
12:31:38.098,0.6,DATA,40,18,216.51,216.51,0,0.0,0,True
12:31:38.098,0.6,DATA,40,19,217.19,217.19,0,0.0,0,True
12:31:38.098,0.6,DATA,40,20,217.86,217.86,0,0.0,0,True
12:31:38.098,0.6,DATA,40,21,218.54,218.54,0,0.0,0,True
12:31:38.098,0.6,DATA,40,22,219.21,219.21,0,0.0,0,True
12:31:38.098,0.6,DATA,40,23,219.89,212.51,1995,0.499,1,True
12:31:38.098,0.6,DATA,40,24,220.56,220.56,0,0.0,0,True
12:31:38.098,0.6,DATA,40,25,221.24,221.24,0,0.0,0,True
12:31:38.098,0.6,DATA,40,26,221.91,221.91,0,0.0,0,True
12:31:38.098,0.6,DATA,40,27,222.59,215.32,1697,0.424,1,True
12:31:38.098,0.6,DATA,40,28,223.26,223.26,0,0.0,0,True
12:31:38.098,0.6,DATA,40,29,223.94,223.94,0,0.0,0,True
12:31:38.098,0.6,DATA,40,30,224.61,224.61,0,0.0,0,True
12:31:38.098,0.6,DATA,40,31,225.29,225.29,0,0.0,0,True
12:31:38.098,0.6,DATA,40,32,225.96,225.96,0,0.0,0,True
12:31:38.098,0.6,DATA,40,33,226.64,226.64,0,0.0,0,True
12:31:38.098,0.6,DATA,40,34,227.31,227.31,0,0.0,0,True
12:31:38.098,0.6,DATA,40,35,227.99,227.99,0,0.0,0,True
12:31:38.098,0.6,DATA,40,36,228.66,228.66,0,0.0,0,True
12:31:38.098,0.6,DATA,40,37,229.34,229.34,0,0.0,0,True
12:31:38.098,0.6,DATA,40,38,230.01,222.65,1946,0.486,1,True
12:31:38.098,0.6,DATA,40,39,230.69,223.34,1907,0.477,0,True
12:31:38.099,0.8,DATA,40,0,231.38,224.04,1869,0.467,0,True
12:31:38.099,0.8,DATA,40,1,232.05,224.72,1841,0.46,0,True
12:31:38.099,0.8,DATA,40,2,232.72,225.41,1814,0.454,0,True
12:31:38.099,0.8,DATA,40,3,233.4,226.09,1787,0.447,0,True
12:31:38.099,0.8,DATA,40,4,234.07,226.78,1763,0.441,0,True
12:31:38.099,0.8,DATA,40,5,234.74,227.46,1741,0.435,0,True
12:31:38.099,0.8,DATA,40,6,235.42,228.14,1718,0.429,0,True
12:31:38.099,0.8,DATA,40,7,236.09,228.82,1697,0.424,0,True
12:31:38.099,0.8,DATA,40,8,236.77,229.51,1677,0.419,0,True
12:31:38.099,0.8,DATA,40,9,237.44,230.19,1656,0.414,0,True
12:31:38.099,0.8,DATA,40,10,238.11,230.87,1637,0.409,0,True
12:31:38.099,0.8,DATA,40,11,238.79,231.57,1597,0.399,0,True
12:31:38.099,0.8,DATA,40,12,239.46,232.27,1533,0.383,1,True
12:31:38.099,0.8,DATA,40,13,240.14,232.95,1515,0.379,0,True
12:31:38.099,0.8,DATA,40,14,240.81,233.64,1499,0.375,0,True
12:31:38.099,0.8,DATA,40,15,241.48,234.32,1485,0.371,0,True
12:31:38.099,0.8,DATA,40,16,242.16,235.0,1470,0.367,0,True
12:31:38.099,0.8,DATA,40,17,242.83,235.68,1455,0.364,0,True
12:31:38.099,0.8,DATA,40,18,243.5,236.37,1440,0.36,0,True
12:31:38.099,0.8,DATA,40,19,244.18,237.05,1426,0.356,0,True
12:31:38.099,0.8,DATA,40,20,244.85,237.73,1413,0.353,0,True
12:31:38.099,0.8,DATA,40,21,245.53,238.41,1400,0.35,0,True
12:31:38.099,0.8,DATA,40,22,246.2,239.09,1387,0.347,0,True
12:31:38.099,0.8,DATA,40,23,246.87,239.78,1375,0.344,0,True
12:31:38.099,0.8,DATA,40,24,247.55,240.46,1364,0.341,0,True
12:31:38.099,0.8,DATA,40,25,248.22,241.14,1352,0.338,0,True
12:31:38.099,0.8,DATA,40,26,248.9,241.82,1341,0.335,0,True
12:31:38.099,0.8,DATA,40,27,249.57,242.5,1331,0.333,0,True
12:31:38.099,0.8,DATA,40,28,250.24,243.18,1320,0.33,0,True
12:31:38.099,0.8,DATA,40,29,250.92,243.86,1310,0.328,0,True
12:31:38.099,0.8,DATA,40,30,251.59,244.55,1300,0.325,0,True
12:31:38.099,0.8,DATA,40,31,252.27,245.23,1291,0.323,0,True
12:31:38.099,0.8,DATA,40,32,252.94,245.91,1282,0.321,0,True
12:31:38.099,0.8,DATA,40,33,253.61,246.59,1274,0.319,0,True
12:31:38.099,0.8,DATA,40,34,254.29,247.55,983,0.246,1,True
12:31:38.099,0.8,DATA,40,35,254.96,248.23,978,0.244,0,True
12:31:38.099,0.8,DATA,40,36,255.63,248.91,972,0.243,0,True
12:31:38.099,0.8,DATA,40,37,256.31,249.59,967,0.242,0,True
12:31:38.099,0.8,DATA,40,38,256.98,250.27,961,0.24,0,True
12:31:38.099,0.8,DATA,40,39,257.66,250.95,957,0.239,0,True
12:31:38.099,1.1,DATA,40,0,258.33,251.62,958,0.239,0,True
12:31:38.099,1.1,DATA,40,1,259.0,252.29,959,0.24,0,True
12:31:38.099,1.1,DATA,40,2,259.67,252.97,953,0.238,0,True
12:31:38.099,1.1,DATA,40,3,260.34,253.64,948,0.237,0,True
12:31:38.099,1.1,DATA,40,4,261.01,254.32,944,0.236,0,True
12:31:38.099,1.1,DATA,40,5,261.68,255.0,939,0.235,0,True
12:31:38.099,1.1,DATA,40,6,262.35,255.67,935,0.234,0,True
12:31:38.099,1.1,DATA,40,7,263.02,256.35,931,0.233,0,True
12:31:38.099,1.1,DATA,40,8,263.69,257.03,927,0.232,0,True
12:31:38.099,1.1,DATA,40,9,264.36,257.7,923,0.231,0,True
12:31:38.099,1.1,DATA,40,10,265.03,258.38,919,0.23,0,True
12:31:38.099,1.1,DATA,40,11,265.7,259.05,915,0.229,0,True
12:31:38.099,1.1,DATA,40,12,266.37,259.73,912,0.228,0,True
12:31:38.099,1.1,DATA,40,13,267.04,260.4,908,0.227,0,True
12:31:38.099,1.1,DATA,40,14,267.71,261.08,906,0.227,0,True
12:31:38.099,1.1,DATA,40,15,268.38,261.75,902,0.226,0,True
12:31:38.099,1.1,DATA,40,16,269.05,262.43,900,0.225,0,True
12:31:38.099,1.1,DATA,40,17,269.72,263.1,897,0.224,0,True
12:31:38.099,1.1,DATA,40,18,270.39,263.78,894,0.224,0,True
12:31:38.099,1.1,DATA,40,19,271.06,264.45,892,0.223,0,True
12:31:38.099,1.1,DATA,40,20,271.73,265.12,890,0.223,0,True
12:31:38.099,1.1,DATA,40,21,272.4,265.8,888,0.222,0,True
12:31:38.099,1.1,DATA,40,22,273.07,266.47,886,0.222,0,True
12:31:38.099,1.1,DATA,40,23,273.74,267.14,884,0.221,0,True
12:31:38.099,1.1,DATA,40,24,274.41,267.82,882,0.221,0,True
12:31:38.099,1.1,DATA,40,25,275.08,268.49,880,0.22,0,True
12:31:38.099,1.1,DATA,40,26,275.76,269.16,883,0.221,0,True
12:31:38.099,1.1,DATA,40,27,276.43,271.94,352,0.088,1,True
12:31:38.099,1.1,DATA,40,28,277.1,272.61,352,0.088,0,True
12:31:38.099,1.1,DATA,40,29,277.77,273.29,351,0.088,0,True
12:31:38.099,1.1,DATA,40,30,278.44,273.96,351,0.088,0,True
12:31:38.099,1.1,DATA,40,31,279.11,274.63,351,0.088,0,True
12:31:38.099,1.1,DATA,40,32,279.78,275.3,351,0.088,0,True
12:31:38.099,1.1,DATA,40,33,280.45,275.97,351,0.088,0,True
12:31:38.099,1.1,DATA,40,34,281.12,276.65,350,0.087,0,True
12:31:38.099,1.1,DATA,40,35,281.79,277.32,350,0.087,0,True
12:31:38.099,1.1,DATA,40,36,282.46,277.99,350,0.087,0,True
12:31:38.099,1.1,DATA,40,37,283.13,278.65,351,0.088,0,True
12:31:38.099,1.1,DATA,40,38,283.8,279.32,351,0.088,0,True
12:31:38.099,1.1,DATA,40,39,284.47,279.99,351,0.088,0,True
12:31:38.099,1.5,DATA,40,0,285.16,280.68,351,0.088,0,True
12:31:38.099,1.5,DATA,40,1,285.83,281.35,351,0.088,0,True
12:31:38.099,1.5,DATA,40,2,286.5,282.01,352,0.088,0,True
12:31:38.099,1.5,DATA,40,3,287.17,282.69,352,0.088,0,True
12:31:38.099,1.5,DATA,40,4,287.84,283.35,353,0.088,0,True
12:31:38.099,1.5,DATA,40,5,288.52,284.02,353,0.088,0,True
12:31:38.099,1.5,DATA,40,6,289.19,284.68,354,0.088,0,True
12:31:38.099,1.5,DATA,40,7,289.86,285.35,354,0.088,0,True
12:31:38.099,1.5,DATA,40,8,290.53,286.02,355,0.089,0,True
12:31:38.099,1.5,DATA,40,9,291.2,286.68,356,0.089,0,True
12:31:38.099,1.5,DATA,40,10,291.88,287.35,356,0.089,0,True
12:31:38.099,1.5,DATA,40,11,292.55,288.01,357,0.089,0,True
12:31:38.099,1.5,DATA,40,12,293.22,288.67,358,0.089,0,True
12:31:38.099,1.5,DATA,40,13,293.89,289.34,359,0.09,0,True
12:31:38.099,1.5,DATA,40,14,294.56,290.0,360,0.09,0,True
12:31:38.099,1.5,DATA,40,15,295.23,290.66,361,0.09,0,True
12:31:38.099,1.5,DATA,40,16,295.91,291.32,362,0.09,0,True
12:31:38.099,1.5,DATA,40,17,296.58,291.99,363,0.091,0,True
12:31:38.099,1.5,DATA,40,18,297.25,292.65,364,0.091,0,True
12:31:38.099,1.5,DATA,40,19,297.92,293.3,366,0.091,0,True
12:31:38.099,1.5,DATA,40,20,298.59,293.96,367,0.092,0,True
12:31:38.099,1.5,DATA,40,21,299.27,294.63,368,0.092,0,True
12:31:38.099,1.5,DATA,40,22,299.94,295.28,370,0.092,0,True
12:31:38.099,1.5,DATA,40,23,300.61,295.94,371,0.093,0,True
12:31:38.099,1.5,DATA,40,24,301.28,296.61,372,0.093,0,True
12:31:38.099,1.5,DATA,40,25,301.95,297.26,374,0.093,0,True
12:31:38.099,1.5,DATA,40,26,302.62,297.92,375,0.094,0,True
12:31:38.099,1.5,DATA,40,27,303.3,298.58,377,0.094,0,True
12:31:38.099,1.5,DATA,40,28,303.97,299.23,379,0.095,0,True
12:31:38.099,1.5,DATA,40,29,304.64,299.89,381,0.095,0,True
12:31:38.099,1.5,DATA,40,30,305.31,300.54,383,0.096,0,True
12:31:38.099,1.5,DATA,40,31,305.98,301.2,385,0.096,0,True
12:31:38.099,1.5,DATA,40,32,306.66,301.85,387,0.097,0,True
12:31:38.099,1.5,DATA,40,33,307.33,302.51,389,0.097,0,True
12:31:38.099,1.5,DATA,40,34,308.0,303.16,391,0.098,0,True
12:31:38.099,1.5,DATA,40,35,308.67,303.82,393,0.098,0,True
12:31:38.099,1.5,DATA,40,36,309.34,304.47,395,0.099,0,True
12:31:38.099,1.5,DATA,40,37,310.02,305.12,398,0.1,0,True
12:31:38.099,1.5,DATA,40,38,310.69,305.77,401,0.1,0,True
12:31:38.099,1.5,DATA,40,39,311.36,306.43,403,0.101,0,True
12:31:38.100,1.8,DATA,40,0,312.05,307.1,405,0.101,0,True
12:31:38.100,1.8,DATA,40,1,312.72,307.75,408,0.102,0,True
12:31:38.100,1.8,DATA,40,2,313.39,308.4,411,0.103,0,True
12:31:38.100,1.8,DATA,40,3,314.06,309.04,414,0.103,0,True
12:31:38.100,1.8,DATA,40,4,314.73,309.69,417,0.104,0,True
12:31:38.100,1.8,DATA,40,5,315.4,310.34,420,0.105,0,True
12:31:38.100,1.8,DATA,40,6,316.07,310.99,423,0.106,0,True
12:31:38.100,1.8,DATA,40,7,316.74,311.64,426,0.106,0,True
12:31:38.100,1.8,DATA,40,8,317.41,312.28,430,0.107,0,True
12:31:38.100,1.8,DATA,40,9,318.08,312.94,433,0.108,0,True
12:31:38.100,1.8,DATA,40,10,318.75,313.58,437,0.109,0,True
12:31:38.100,1.8,DATA,40,11,319.42,314.22,441,0.11,0,True
12:31:38.100,1.8,DATA,40,12,320.09,314.87,445,0.111,0,True
12:31:38.100,1.8,DATA,40,13,320.76,315.51,449,0.112,0,True
12:31:38.100,1.8,DATA,40,14,321.43,316.16,453,0.113,0,True
12:31:38.100,1.8,DATA,40,15,322.1,316.81,457,0.114,0,True
12:31:38.100,1.8,DATA,40,16,322.77,317.45,462,0.116,0,True
12:31:38.100,1.8,DATA,40,17,323.44,318.09,466,0.117,0,True
12:31:38.100,1.8,DATA,40,18,324.11,318.74,471,0.118,0,True
12:31:38.100,1.8,DATA,40,19,324.78,319.38,476,0.119,0,True
12:31:38.100,1.8,DATA,40,20,325.45,320.03,480,0.12,0,True
12:31:38.100,1.8,DATA,40,21,326.12,320.67,486,0.121,0,True
12:31:38.100,1.8,DATA,40,22,326.79,321.31,491,0.123,0,True
12:31:38.100,1.8,DATA,40,23,327.46,321.96,496,0.124,0,True
12:31:38.100,1.8,DATA,40,24,328.13,322.6,502,0.126,0,True
12:31:38.100,1.8,DATA,40,25,328.8,323.24,508,0.127,0,True
12:31:38.100,1.8,DATA,40,26,329.47,323.88,514,0.129,0,True
12:31:38.100,1.8,DATA,40,27,330.14,324.52,520,0.13,0,True
12:31:38.100,1.8,DATA,40,28,330.81,325.16,527,0.132,0,True
12:31:38.100,1.8,DATA,40,29,331.48,325.8,533,0.133,0,True
12:31:38.100,1.8,DATA,40,30,332.16,326.44,541,0.135,0,True
12:31:38.100,1.8,DATA,40,31,332.83,327.08,548,0.137,0,True
12:31:38.100,1.8,DATA,40,32,333.5,327.72,555,0.139,0,True
12:31:38.100,1.8,DATA,40,33,334.17,328.36,563,0.141,0,True
12:31:38.100,1.8,DATA,40,34,334.84,329.0,571,0.143,0,True
12:31:38.100,1.8,DATA,40,35,335.51,329.64,579,0.145,0,True
12:31:38.100,1.8,DATA,40,36,336.18,330.28,588,0.147,0,True
12:31:38.100,1.8,DATA,40,37,336.85,330.92,597,0.149,0,True
12:31:38.100,1.8,DATA,40,38,337.52,331.56,606,0.151,0,True
12:31:38.100,1.8,DATA,40,39,338.19,332.19,616,0.154,0,True
12:31:38.100,2.0,DATA,14,0,338.81,332.79,626,0.157,0,True
12:31:38.100,2.0,DATA,14,1,339.48,333.42,637,0.159,0,True
12:31:38.100,2.0,DATA,14,2,340.15,334.06,648,0.162,0,True
12:31:38.100,2.0,DATA,14,3,340.82,334.69,659,0.165,0,True
12:31:38.100,2.0,DATA,14,4,341.49,335.33,671,0.168,0,True
12:31:38.100,2.0,DATA,14,5,342.15,335.96,684,0.171,0,True
12:31:38.100,2.0,DATA,14,6,342.82,336.6,697,0.174,0,True
12:31:38.100,2.0,DATA,14,7,343.49,337.23,710,0.177,0,True
12:31:38.100,2.0,DATA,14,8,344.16,337.87,724,0.181,0,True
12:31:38.100,2.0,DATA,14,9,344.83,338.5,740,0.185,0,True
12:31:38.100,2.0,DATA,14,10,345.5,339.13,755,0.189,0,True
12:31:38.100,2.0,DATA,14,11,346.16,339.77,772,0.193,0,True
12:31:38.100,2.0,DATA,14,12,346.83,340.4,788,0.197,0,True
12:31:38.100,2.0,DATA,14,13,347.5,341.03,807,0.202,0,True
12:31:38.100,2.1,ZERO,1,0,348.19,341.68,826,0.206,0,True
12:31:38.100,2.2,DATA,40,0,348.81,342.27,846,0.211,0,True
12:31:38.100,2.2,DATA,40,1,349.49,342.91,867,0.217,0,True
12:31:38.100,2.2,DATA,40,2,350.16,343.55,890,0.223,0,True
12:31:38.100,2.2,DATA,40,3,350.83,344.19,913,0.228,0,True
12:31:38.100,2.2,DATA,40,4,351.51,344.82,939,0.235,0,True
12:31:38.100,2.2,DATA,40,5,352.18,345.46,965,0.241,0,True
12:31:38.100,2.2,DATA,40,6,352.85,346.1,992,0.248,0,True
12:31:38.100,2.2,DATA,40,7,353.53,346.74,1021,0.255,0,True
12:31:38.100,2.2,DATA,40,8,354.2,347.38,1050,0.263,0,True
12:31:38.100,2.2,DATA,40,9,354.87,348.03,1069,0.267,0,True
12:31:38.100,2.2,DATA,40,10,355.55,348.71,1065,0.266,0,True
12:31:38.100,2.2,DATA,40,11,356.22,349.36,1090,0.273,0,True
12:31:38.100,2.2,DATA,40,12,356.89,349.99,1132,0.283,1,True
12:31:38.100,2.2,DATA,40,13,357.57,350.62,1175,0.294,1,True
12:31:38.100,2.2,DATA,40,14,358.24,351.7,847,0.212,1,True
12:31:38.100,2.2,DATA,40,15,358.91,352.39,839,0.21,0,True
12:31:38.100,2.2,DATA,40,16,359.59,353.07,837,0.209,0,True
12:31:38.100,2.2,DATA,40,17,0.26,353.74,835,0.209,0,True
12:31:38.100,2.2,DATA,40,18,0.94,354.42,834,0.208,0,True
12:31:38.100,2.2,DATA,40,19,1.61,355.09,833,0.208,0,True
12:31:38.100,2.2,DATA,40,20,2.28,355.77,832,0.208,0,True
12:31:38.100,2.2,DATA,40,21,2.96,356.44,831,0.208,0,True
12:31:38.100,2.2,DATA,40,22,3.63,357.12,831,0.208,0,True
12:31:38.100,2.2,DATA,40,23,4.3,357.79,830,0.207,0,True
12:31:38.100,2.2,DATA,40,24,4.98,358.47,830,0.207,0,True
12:31:38.100,2.2,DATA,40,25,5.65,359.14,831,0.208,0,True
12:31:38.100,2.2,DATA,40,26,6.32,359.81,830,0.207,0,True
12:31:38.100,2.2,DATA,40,27,7.0,0.49,830,0.207,0,True
12:31:38.100,2.2,DATA,40,28,7.67,1.16,831,0.208,0,True
12:31:38.100,2.2,DATA,40,29,8.34,1.83,831,0.208,0,True
12:31:38.100,2.2,DATA,40,30,9.02,2.5,832,0.208,0,True
12:31:38.100,2.2,DATA,40,31,9.69,3.18,833,0.208,0,True
12:31:38.100,2.2,DATA,40,32,10.36,3.85,834,0.208,0,True
12:31:38.100,2.2,DATA,40,33,11.04,4.52,836,0.209,0,True
12:31:38.100,2.2,DATA,40,34,11.71,5.19,837,0.209,0,True
12:31:38.100,2.2,DATA,40,35,12.38,5.86,838,0.209,0,True
12:31:38.100,2.2,DATA,40,36,13.06,6.53,841,0.21,0,True
12:31:38.100,2.2,DATA,40,37,13.73,7.2,843,0.211,0,True
12:31:38.100,2.2,DATA,40,38,14.4,7.87,844,0.211,0,True
12:31:38.100,2.2,DATA,40,39,15.08,8.54,847,0.212,0,True
12:31:38.100,2.5,DATA,40,0,15.77,9.22,850,0.212,0,True
12:31:38.100,2.5,DATA,40,1,16.43,9.88,853,0.213,0,True
12:31:38.100,2.5,DATA,40,2,17.1,10.55,855,0.214,0,True
12:31:38.100,2.5,DATA,40,3,17.77,11.21,858,0.214,0,True
12:31:38.100,2.5,DATA,40,4,18.44,11.88,862,0.215,0,True
12:31:38.100,2.5,DATA,40,5,19.11,12.54,866,0.216,0,True
12:31:38.100,2.5,DATA,40,6,19.78,13.2,869,0.217,0,True
12:31:38.100,2.5,DATA,40,7,20.45,13.86,874,0.218,0,True
12:31:38.100,2.5,DATA,40,8,21.11,14.52,878,0.22,0,True
12:31:38.100,2.5,DATA,40,9,21.78,15.18,883,0.221,0,True
12:31:38.100,2.5,DATA,40,10,22.45,15.85,887,0.222,0,True
12:31:38.100,2.5,DATA,40,11,23.12,16.51,893,0.223,0,True
12:31:38.100,2.5,DATA,40,12,23.79,17.17,898,0.225,0,True
12:31:38.100,2.5,DATA,40,13,24.46,17.83,904,0.226,0,True
12:31:38.100,2.5,DATA,40,14,25.13,18.49,910,0.228,0,True
12:31:38.100,2.5,DATA,40,15,25.8,19.15,916,0.229,0,True
12:31:38.100,2.5,DATA,40,16,26.46,19.8,923,0.231,0,True
12:31:38.100,2.5,DATA,40,17,27.13,20.46,930,0.233,0,True
12:31:38.100,2.5,DATA,40,18,27.8,21.12,937,0.234,0,True
12:31:38.100,2.5,DATA,40,19,28.47,21.78,945,0.236,0,True
12:31:38.100,2.5,DATA,40,20,29.14,22.44,953,0.238,0,True
12:31:38.100,2.5,DATA,40,21,29.81,23.1,961,0.24,0,True
12:31:38.100,2.5,DATA,40,22,30.48,23.75,970,0.242,0,True
12:31:38.100,2.5,DATA,40,23,31.15,24.41,979,0.245,0,True
12:31:38.100,2.5,DATA,40,24,31.81,25.07,989,0.247,0,True
12:31:38.100,2.5,DATA,40,25,32.48,25.72,1001,0.25,0,True
12:31:38.100,2.5,DATA,40,26,33.15,25.92,1607,0.402,1,True
12:31:38.100,2.5,DATA,40,27,33.82,26.59,1610,0.403,0,True
12:31:38.100,2.5,DATA,40,28,34.49,27.26,1616,0.404,0,True
12:31:38.100,2.5,DATA,40,29,35.16,27.92,1622,0.406,0,True
12:31:38.100,2.5,DATA,40,30,35.83,28.59,1630,0.407,0,True
12:31:38.100,2.5,DATA,40,31,36.49,29.25,1638,0.409,0,True
12:31:38.100,2.5,DATA,40,32,37.16,29.92,1646,0.411,0,True
12:31:38.100,2.5,DATA,40,33,37.83,30.58,1656,0.414,0,True
12:31:38.100,2.5,DATA,40,34,38.5,32.76,546,0.137,1,True
12:31:38.100,2.5,DATA,40,35,39.17,33.48,536,0.134,0,True
12:31:38.100,2.5,DATA,40,36,39.84,34.16,533,0.133,0,True
12:31:38.100,2.5,DATA,40,37,40.51,34.83,532,0.133,0,True
12:31:38.100,2.5,DATA,40,38,41.18,35.49,533,0.133,0,True
12:31:38.100,2.5,DATA,40,39,41.84,36.15,536,0.134,0,True
12:31:38.101,2.8,DATA,40,0,42.52,36.81,539,0.135,0,True
12:31:38.101,2.8,DATA,40,1,43.19,37.46,543,0.136,0,True
12:31:38.101,2.8,DATA,40,2,43.86,38.12,548,0.137,0,True
12:31:38.101,2.8,DATA,40,3,44.53,38.77,553,0.138,0,True
12:31:38.101,2.8,DATA,40,4,45.2,39.41,559,0.14,0,True
12:31:38.101,2.8,DATA,40,5,45.88,40.06,566,0.141,0,True
12:31:38.101,2.8,DATA,40,6,46.55,40.71,572,0.143,0,True
12:31:38.101,2.8,DATA,40,7,47.22,41.35,579,0.145,0,True
12:31:38.101,2.8,DATA,40,8,47.89,42.0,586,0.146,0,True
12:31:38.101,2.8,DATA,40,9,48.56,42.64,594,0.148,0,True
12:31:38.101,2.8,DATA,40,10,49.23,43.29,601,0.15,0,True
12:31:38.101,2.8,DATA,40,11,49.91,43.94,609,0.152,0,True
12:31:38.101,2.8,DATA,40,12,50.58,44.58,617,0.154,0,True
12:31:38.101,2.8,DATA,40,13,51.25,45.22,626,0.157,0,True
12:31:38.101,2.8,DATA,40,14,51.92,45.88,630,0.158,0,True
12:31:38.101,2.8,DATA,40,15,52.59,46.54,636,0.159,0,True
12:31:38.101,2.8,DATA,40,16,53.27,47.19,642,0.161,0,True
12:31:38.101,2.8,DATA,40,17,53.94,47.84,649,0.162,0,True
12:31:38.101,2.8,DATA,40,18,54.61,48.49,656,0.164,0,True
12:31:38.101,2.8,DATA,40,19,55.28,49.15,663,0.166,0,True
12:31:38.101,2.8,DATA,40,20,55.95,49.8,669,0.167,0,True
12:31:38.101,2.8,DATA,40,21,56.62,50.45,677,0.169,0,True
12:31:38.101,2.8,DATA,40,22,57.3,51.1,684,0.171,0,True
12:31:38.101,2.8,DATA,40,23,57.97,51.76,692,0.173,0,True
12:31:38.101,2.8,DATA,40,24,58.64,52.41,700,0.175,0,True
12:31:38.101,2.8,DATA,40,25,59.31,53.06,708,0.177,0,True
12:31:38.101,2.8,DATA,40,26,59.98,53.71,716,0.179,0,True
12:31:38.101,2.8,DATA,40,27,60.66,54.36,726,0.181,0,True
12:31:38.101,2.8,DATA,40,28,61.33,55.01,735,0.184,0,True
12:31:38.101,2.8,DATA,40,29,62.0,55.66,745,0.186,0,True
